"num_samples","batchsize: 32 (Batchsize: partner: OBL5) - _step","batchsize: 32 (Batchsize: partner: OBL5) - _step__MIN","batchsize: 32 (Batchsize: partner: OBL5) - _step__MAX","batchsize: 32 (Batchsize: partner: OBL5) - score","batchsize: 32 (Batchsize: partner: OBL5) - score__MIN","batchsize: 32 (Batchsize: partner: OBL5) - score__MAX","batchsize: 64 (Batchsize: partner: OBL5) - _step","batchsize: 64 (Batchsize: partner: OBL5) - _step__MIN","batchsize: 64 (Batchsize: partner: OBL5) - _step__MAX","batchsize: 64 (Batchsize: partner: OBL5) - score","batchsize: 64 (Batchsize: partner: OBL5) - score__MIN","batchsize: 64 (Batchsize: partner: OBL5) - score__MAX","batchsize: 128 (Batchsize: partner: OBL5) - _step","batchsize: 128 (Batchsize: partner: OBL5) - _step__MIN","batchsize: 128 (Batchsize: partner: OBL5) - _step__MAX","batchsize: 128 (Batchsize: partner: OBL5) - score","batchsize: 128 (Batchsize: partner: OBL5) - score__MIN","batchsize: 128 (Batchsize: partner: OBL5) - score__MAX","batchsize: 256 (Batchsize: partner: OBL5) - _step","batchsize: 256 (Batchsize: partner: OBL5) - _step__MIN","batchsize: 256 (Batchsize: partner: OBL5) - _step__MAX","batchsize: 256 (Batchsize: partner: OBL5) - score","batchsize: 256 (Batchsize: partner: OBL5) - score__MIN","batchsize: 256 (Batchsize: partner: OBL5) - score__MAX","batchsize: 512 (Batchsize: partner: OBL5) - _step","batchsize: 512 (Batchsize: partner: OBL5) - _step__MIN","batchsize: 512 (Batchsize: partner: OBL5) - _step__MAX","batchsize: 512 (Batchsize: partner: OBL5) - score","batchsize: 512 (Batchsize: partner: OBL5) - score__MIN","batchsize: 512 (Batchsize: partner: OBL5) - score__MAX","batchsize: 1024 (Batchsize: partner: OBL5) - _step","batchsize: 1024 (Batchsize: partner: OBL5) - _step__MIN","batchsize: 1024 (Batchsize: partner: OBL5) - _step__MAX","batchsize: 1024 (Batchsize: partner: OBL5) - score","batchsize: 1024 (Batchsize: partner: OBL5) - score__MIN","batchsize: 1024 (Batchsize: partner: OBL5) - score__MAX"
"9691906","","","","","","","","","","","","","723","723","723","22.811","22.811","22.811","","","","","","","","","","","","","","","","","",""
"9692973","1605","1605","1605","22.973","22.973","22.973","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9693025","","","","","","","1193","1193","1193","23.14","23.14","23.14","","","","","","","","","","","","","","","","","","","","","","","",""
"9693167","1042","1042","1042","23.229","23.229","23.229","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9694123","","","","","","","","","","","","","","","","","","","383","383","383","23.175","23.175","23.175","","","","","","","","","","","",""
"9695206","","","","","","","","","","","","","711","711","711","22.86","22.86","22.86","","","","","","","","","","","","","","","","","",""
"9695446","","","","","","","","","","","","","717","717","717","23.186","23.186","23.186","","","","","","","","","","","","","","","","","",""
"9695472","","","","","","","","","","","","","699","699","699","22.991","22.991","22.991","","","","","","","","","","","","","","","","","",""
"9696434","","","","","","","","","","","","","694","694","694","22.988","22.988","22.988","","","","","","","","","","","","","","","","","",""
"9697165","","","","","","","","","","","","","","","","","","","","","","","","","228","228","228","23.126","23.126","23.126","","","","","",""
"9697361","","","","","","","1194","1194","1194","23.15","23.15","23.15","","","","","","","","","","","","","","","","","","","","","","","",""
"9698754","","","","","","","1226","1226","1226","23.081","23.081","23.081","","","","","","","","","","","","","","","","","","","","","","","",""
"9699152","1606","1606","1606","22.793","22.793","22.793","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9701311","","","","","","","1194","1194","1194","23.007","23.007","23.007","","","","","","","","","","","","","","","","","","","","","","","",""
"9701666","","","","","","","","","","","","","713","713","713","22.977","22.977","22.977","","","","","","","","","","","","","","","","","",""
"9702252","1043","1043","1043","23.198","23.198","23.198","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9704780","1607","1607","1607","23.043","23.043","23.043","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9705215","","","","","","","","","","","","","724","724","724","22.994","22.994","22.994","","","","","","","","","","","","","","","","","",""
"9705261","","","","","","","","","","","","","704","704","704","23.123","23.123","23.123","","","","","","","","","","","","","","","","","",""
"9705745","","","","","","","1195","1195","1195","22.844","22.844","22.844","","","","","","","","","","","","","","","","","","","","","","","",""
"9706360","","","","","","","1227","1227","1227","22.873","22.873","22.873","","","","","","","","","","","","","","","","","","","","","","","",""
"9707549","","","","","","","","","","","","","","","","","","","436","436","436","23.004","23.004","23.004","","","","","","","","","","","",""
"9708393","","","","","","","","","","","","","712","712","712","22.956","22.956","22.956","","","","","","","","","","","","","","","","","",""
"9708789","","","","","","","","","","","","","718","718","718","23.179","23.179","23.179","","","","","","","","","","","","","","","","","",""
"9709220","","","","","","","1195","1195","1195","22.996","22.996","22.996","","","","","","","","","","","","","","","","","","","","","","","",""
"9709295","","","","","","","","","","","","","700","700","700","23.063","23.063","23.063","","","","","","","","","","","","","","","","","",""
"9710391","","","","","","","","","","","","","695","695","695","23.08","23.08","23.08","","","","","","","","","","","","","","","","","",""
"9710712","1608","1608","1608","23.22","23.22","23.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9711965","1044","1044","1044","23.248","23.248","23.248","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9713172","","","","","","","1196","1196","1196","22.768","22.768","22.768","","","","","","","","","","","","","","","","","","","","","","","",""
"9714143","","","","","","","1228","1228","1228","23.037","23.037","23.037","","","","","","","","","","","","","","","","","","","","","","","",""
"9714838","","","","","","","","","","","","","714","714","714","23.162","23.162","23.162","","","","","","","","","","","","","","","","","",""
"9716391","","","","","","","","","","","","","","","","","","","384","384","384","23.059","23.059","23.059","","","","","","","","","","","",""
"9716418","1609","1609","1609","23.298","23.298","23.298","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9717804","","","","","","","1196","1196","1196","22.935","22.935","22.935","","","","","","","","","","","","","","","","","","","","","","","",""
"9718476","","","","","","","","","","","","","725","725","725","23.202","23.202","23.202","","","","","","","","","","","","","","","","","",""
"9718780","","","","","","","","","","","","","705","705","705","22.929","22.929","22.929","","","","","","","","","","","","","","","","","",""
"9720875","","","","","","","1197","1197","1197","22.934","22.934","22.934","","","","","","","","","","","","","","","","","","","","","","","",""
"9721404","1045","1045","1045","23.276","23.276","23.276","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9721918","","","","","","","","","","","","","713","713","713","22.986","22.986","22.986","","","","","","","","","","","","","","","","","",""
"9722189","","","","","","","1229","1229","1229","22.952","22.952","22.952","","","","","","","","","","","","","","","","","","","","","","","",""
"9722867","","","","","","","","","","","","","719","719","719","22.8","22.8","22.8","","","","","","","","","","","","","","","","","",""
"9722878","1610","1610","1610","22.915","22.915","22.915","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9723761","","","","","","","","","","","","","701","701","701","23.054","23.054","23.054","","","","","","","","","","","","","","","","","",""
"9724091","","","","","","","","","","","","","696","696","696","22.958","22.958","22.958","","","","","","","","","","","","","","","","","",""
"9725689","","","","","","","1197","1197","1197","22.923","22.923","22.923","","","","","","","","","","","","","","","","","","","","","","","",""
"9727701","","","","","","","","","","","","","715","715","715","22.955","22.955","22.955","","","","","","","","","","","","","","","","","",""
"9728699","","","","","","","1198","1198","1198","22.862","22.862","22.862","","","","","","","","","","","","","","","","","","","","","","","",""
"9728972","1611","1611","1611","23.029","23.029","23.029","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9729516","","","","","","","1230","1230","1230","22.931","22.931","22.931","","","","","","","","","","","","","","","","","","","","","","","",""
"9730781","1046","1046","1046","23.289","23.289","23.289","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9732181","","","","","","","","","","","","","726","726","726","23.214","23.214","23.214","","","","","","","","","","","","","","","","","",""
"9732603","","","","","","","","","","","","","","","","","","","437","437","437","23.176","23.176","23.176","","","","","","","","","","","",""
"9732853","","","","","","","","","","","","","706","706","706","23.159","23.159","23.159","","","","","","","","","","","","","","","","","",""
"9734273","","","","","","","1198","1198","1198","22.918","22.918","22.918","","","","","","","","","","","","","","","","","","","","","","","",""
"9734999","1612","1612","1612","23.09","23.09","23.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9736037","","","","","","","","","","","","","714","714","714","22.904","22.904","22.904","","","","","","","","","","","","","","","","","",""
"9736236","","","","","","","","","","","","","720","720","720","22.775","22.775","22.775","","","","","","","","","","","","","","","","","",""
"9736942","","","","","","","1199","1199","1199","22.969","22.969","22.969","","","","","","","","","","","","","","","","","","","","","","","",""
"9737465","","","","","","","1231","1231","1231","23.033","23.033","23.033","","","","","","","","","","","","","","","","","","","","","","","",""
"9737883","","","","","","","","","","","","","697","697","697","23.01","23.01","23.01","","","","","","","","","","","","","","","","","",""
"9738293","","","","","","","","","","","","","702","702","702","23.234","23.234","23.234","","","","","","","","","","","","","","","","","",""
"9739498","","","","","","","","","","","","","","","","","","","","","","","","","229","229","229","23.069","23.069","23.069","","","","","",""
"9739787","1047","1047","1047","23.217","23.217","23.217","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9741360","1613","1613","1613","23.115","23.115","23.115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9742047","","","","","","","","","","","","","","","","","","","385","385","385","23.232","23.232","23.232","","","","","","","","","","","",""
"9742272","","","","","","","","","","","","","716","716","716","22.867","22.867","22.867","","","","","","","","","","","","","","","","","",""
"9742475","","","","","","","1199","1199","1199","22.938","22.938","22.938","","","","","","","","","","","","","","","","","","","","","","","",""
"9744677","","","","","","","1200","1200","1200","23.068","23.068","23.068","","","","","","","","","","","","","","","","","","","","","","","",""
"9745591","","","","","","","1232","1232","1232","22.909","22.909","22.909","","","","","","","","","","","","","","","","","","","","","","","",""
"9745880","","","","","","","","","","","","","727","727","727","22.9","22.9","22.9","","","","","","","","","","","","","","","","","",""
"9747531","","","","","","","","","","","","","707","707","707","22.952","22.952","22.952","","","","","","","","","","","","","","","","","",""
"9747603","1614","1614","1614","23.128","23.128","23.128","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9748944","1048","1048","1048","23.362","23.362","23.362","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9749630","","","","","","","","","","","","","715","715","715","22.926","22.926","22.926","","","","","","","","","","","","","","","","","",""
